samples,E2F1-h,E2F2-h,E2F3-h,E2F4-h,E2F5-h,E2F6-h,E2F7-h,E2F8-h,,,samples,E2F1-s,E2F2-s,E2F3-s,E2F4-s,E2F5-s,E2F6-s,E2F7-s,E2F8-s
,,,,,,,,,,,TCGA-A8-A06P-01,8.5172,7.4261,9.5562,10.2823,9.3387,9.8047,5.7933,
,,,,,,,,,,,TCGA-A8-A06Q-01,9.1509,7.5438,10.2988,10.0238,9.0848,9.5642,9.9562,
,,,,,,,,,,,TCGA-AC-A4ZE-01,9.8455,7.3743,9.2704,10.3423,9.006,9.39,8.4539,
,,,,,,,,,,,TCGA-AN-A0FT-01,9.1756,7.3403,10.1793,10.9513,9.298,9.3716,4.8162,
,,,,,,,,,,,TCGA-AN-A0XS-01,7.8563,6.6185,9.1484,9.9828,8.9853,9.3643,4.7197,
,,,,,,,,,,,TCGA-AO-A12B-01,7.9556,6.6665,8.1723,9.7266,7.0261,9.2973,6.7119,
,,,,,,,,,,,TCGA-B6-A0IK-01,9.7255,9.1113,10.0943,10.4999,9.6254,9.7774,7.1903,
,,,,,,,,,,,TCGA-B6-A1KI-01,8.3056,6.2021,9.7151,10.155,7.4864,9.1347,5.3795,
,,,,,,,,,,,TCGA-BH-A0DH-01,9.8211,7.1161,9.0459,9.523,8.7171,9.5439,5.5394,
,,,,,,,,,,,TCGA-BH-A0DI-01,7.2529,6.6289,9.5673,10.6031,7.2157,9.2224,5.6245,
,,,,,,,,,,,TCGA-BH-A18H-01,8.3367,7.3941,9.216,10.8104,8.7001,8.9786,6.1054,
,,,,,,,,,,,TCGA-BH-A5J0-01,9.2256,7.9779,8.1026,10.8538,7.9895,8.5666,6.052,
,,,,,,,,,,,TCGA-C8-A274-01,9.0728,7.2892,10.2001,10.0397,8.673,9.7045,7.0499,
,,,,,,,,,,,TCGA-E2-A1AZ-01,9.3678,8.683,10.6895,10.5467,10.4116,9.936,8.4679,
,,,,,,,,,,,TCGA-E2-A1BC-01,5.5309,4.5986,9.8307,9.5609,8.2088,9.2907,4.0784,
,,,,,,,,,,,TCGA-E9-A1R5-01,8.4212,6.6011,9.3622,9.6607,9.1136,9.5933,5.8956,
,,,,,,,,,,,TCGA-E9-A1R6-01,11.1883,8.8615,9.1188,10.0102,8.7817,9.5735,7.3555,
,,,,,,,,,,,TCGA-E9-A1RH-01,9.9081,8.5778,10.3041,10.4962,8.5362,10.2993,9.1069,
,,,,,,,,,,,TCGA-E9-A2JT-01,8.1809,8.3105,9.8229,11.1365,9.2091,8.649,6.5676,
,,,,,,,,,,,TCGA-E9-A54Y-01,11.7761,9.6596,8.9918,10.1316,9.7545,9.1881,7.4285,
,,,,,,,,,,,TCGA-E9-A5UP-01,8.2566,5.6402,8.2656,10.1749,9.1987,9.211,4.2964,
,,,,,,,,,,,TCGA-EW-A1OY-01,10.5575,8.3608,9.7473,10.4861,10.0083,9.4306,7.2257,
,,,,,,,,,,,TCGA-GI-A2C8-01,6.6531,5.0623,9.3171,10.7234,7.6484,9.086,4.1049,
,,,,,,,,,,,TCGA-GM-A3NW-01,9.3277,6.5338,8.5489,10.2786,8.0652,8.8809,6.5819,
,,,,,,,,,,,TCGA-GM-A5PV-01,7.8327,5.814,9.1418,9.7294,8.1888,9.2066,4.698,
,,,,,,,,,,,TCGA-OL-A5RU-01,7.7119,6.2274,8.9042,11.1245,8.0694,8.6921,3.8204,
,,,,,,,,,,,TCGA-S3-AA0Z-01,11.6096,11.0351,11.8845,10.417,9.2999,10.3573,9.474,
,,,,,,,,,,,TCGA-UU-A93S-01,11.1623,9.1811,9.6992,11.6732,8.5635,8.9806,6.8664,
,,,,,,,,,,,TCGA-3C-AALJ-01,10.0253,7.9517,9.8393,11.6839,8.8768,10.2193,7.1783,
,,,,,,,,,,,TCGA-A2-A04T-01,11.055,10.4316,11.4257,11.6431,9.5193,9.5725,9.6859,
,,,,,,,,,,,TCGA-A2-A0CQ-01,8.4107,7.2428,9.051,10.5936,8.0195,9.8163,7.7415,
,,,,,,,,,,,TCGA-A2-A0EY-01,9.7453,7.986,10.5037,10.2646,9.7289,9.1885,7.4224,
,,,,,,,,,,,TCGA-A2-A0ST-01,8.9334,9.2539,10.5387,10.973,9.3218,9.4814,7.0173,
,,,,,,,,,,,TCGA-A2-A0SY-01,8.2258,7.7302,9.3466,10.0102,8.4083,9.2358,6.4882,
,,,,,,,,,,,TCGA-A2-A0T4-01,9.5053,7.5069,8.4493,9.8708,8.1068,9.0755,7.4166,
,,,,,,,,,,,TCGA-A2-A0YI-01,7.0337,6.1123,10.3315,10.5704,8.552,9.4062,5.3448,
,,,,,,,,,,,TCGA-A2-A1FW-01,10.3366,8.6716,9.6327,10.4333,9.9271,10.2959,8.8799,
,,,,,,,,,,,TCGA-A2-A3XS-01,11.1148,9.165,10.9847,11.0459,10.2056,10.1225,7.5653,
,,,,,,,,,,,TCGA-A2-A4S2-01,8.5444,6.9371,9.8245,10.6131,8.4327,8.6948,6.045,
,,,,,,,,,,,TCGA-A7-A0DA-01,8.8119,8.2613,10.0137,10.3097,9.8409,9.8618,6.8235,
,,,,,,,,,,,TCGA-A7-A13E-01,9.807431507,11.18255741,11.64842548,10.32994685,11.13325862,10.82159626,8.153050282,
,,,,,,,,,,,TCGA-A7-A3IZ-01,10.2277,8.0287,9.2644,10.0287,8.668,8.7767,8.7522,
,,,,,,,,,,,TCGA-A7-A3J0-01,8.4386,7.643,9.5522,10.8364,9.2583,9.2276,6.7834,
,,,,,,,,,,,TCGA-A7-A4SC-01,8.348,5.9951,9.2347,10.5901,8.4765,9.1285,4.7755,
,,,,,,,,,,,TCGA-A7-A5ZV-01,10.4117,7.6033,8.9704,12.099,9.0064,9.1684,6.4718,
,,,,,,,,,,,TCGA-A8-A09X-01,10.1248,9.1848,9.4913,10.5828,8.4777,8.6413,8.2652,
,,,,,,,,,,,TCGA-AC-A23C-01,8.9824,8.0111,11.5672,10.5269,8.6447,9.6921,6.8764,
,,,,,,,,,,,TCGA-AC-A2FE-01,8.4276,6.7772,9.769,10.4932,9.0915,9.3561,5.2699,
,,,,,,,,,,,TCGA-AN-A049-01,9.1745,7.4515,9.7196,10.1985,9.5406,9.8298,7.4515,
,,,,,,,,,,,TCGA-AN-A0AT-01,10.7861,10.5692,11.8586,11.7291,10.0916,10.2875,9.3611,
,,,,,,,,,,,TCGA-AN-A0FL-01,9.6582,7.3126,9.8024,10.8704,9.4393,7.5775,4.4989,
,,,,,,,,,,,TCGA-AR-A1AT-01,9.3014,7.8208,10.2483,10.0652,9.0602,8.8812,7.0408,
,,,,,,,,,,,TCGA-AR-A255-01,9.3528,7.9924,9.9305,10.5098,9.11,9.3221,8.4167,
,,,,,,,,,,,TCGA-AR-A2LK-01,10.3772,8.6068,9.8579,10.208,9.7749,9.1253,8.5186,
,,,,,,,,,,,TCGA-AR-A5QM-01,9.1162,7.862,8.9974,10.7125,8.2145,8.9599,6.6479,
,,,,,,,,,,,TCGA-B6-A0I9-01,10.686,8.7747,10.1827,11.2722,8.1786,9.63,7.9518,
,,,,,,,,,,,TCGA-B6-A0X4-01,7.5027,5.6681,9.3095,10.351,8.8117,9.3042,5.7675,
,,,,,,,,,,,TCGA-B6-A0X7-01,7.3057,6.4589,9.354,9.8177,8.743,9.2915,5.1524,
,,,,,,,,,,,TCGA-B6-A2IU-01,9.3409,7.3894,8.3407,9.5868,9.1824,9.0179,6.938,
,,,,,,,,,,,TCGA-BH-A0C0-01,10.4723,9.0506,9.8989,10.5644,9.814,10.4096,7.0814,
,,,,,,,,,,,TCGA-BH-A0DE-01,8.9758,6.604,9.8004,10.2382,8.4891,9.55,6.2626,
,,,,,,,,,,,TCGA-BH-A0DX-01,8.7623,7.4708,8.9419,10.5773,7.8239,9.0553,6.2921,
,,,,,,,,,,,TCGA-BH-A0GZ-01,9.2751,6.8392,9.9642,10.5516,7.8225,9.0866,6.9231,
,,,,,,,,,,,TCGA-BH-A0HW-01,10.2206,7.4719,9.7266,9.7378,9.1101,9.3158,7.4964,
,,,,,,,,,,,TCGA-BH-A1F5-01,6.7602,7.1416,10.191,9.4354,10.9781,10.4216,6.6164,
,,,,,,,,,,,TCGA-C8-A12X-01,10.0355,8.9382,9.204,9.9924,8.9908,9.8914,6.7093,
,,,,,,,,,,,TCGA-D8-A140-01,9.5352,8.091,8.4539,10.4364,9.2854,9.7987,7.0138,
,,,,,,,,,,,TCGA-D8-A1JE-01,8.7755,7.243,9.16,9.9529,8.9077,9.605,8.4633,
,,,,,,,,,,,TCGA-D8-A1JG-01,10.2916,9.31,10.1654,11.3031,8.9433,9.2843,7.4319,
,,,,,,,,,,,TCGA-D8-A1X8-01,8.0879,6.8073,9.6095,9.8595,7.934,9.4963,7.0818,
,,,,,,,,,,,TCGA-D8-A1XB-01,8.37,7.8059,9.2545,10.1358,8.5696,9.0358,6.867,
,,,,,,,,,,,TCGA-D8-A27V-01,7.7445,8.098,9.2162,9.7422,9.1755,9.7116,4.9716,
,,,,,,,,,,,TCGA-E2-A14R-01,11.2674,9.0014,10.6166,10.6153,8.6581,8.8833,9.6815,
,,,,,,,,,,,TCGA-E9-A1NG-01,7.2277,6.1419,9.6166,10.2125,8.1381,9.3849,5.6078,
,,,,,,,,,,,TCGA-E9-A1RG-01,11.5608,8.709,8.0704,11.0915,8.862,9.8679,5.946,
,,,,,,,,,,,TCGA-EW-A6SB-01,9.6344,8.3622,10.122,11.5429,10.4117,9.3256,5.2746,
,,,,,,,,,,,TCGA-GM-A2DB-01,9.9409,9.0871,9.8442,11.4176,8.2036,9.7848,7.5414,
,,,,,,,,,,,TCGA-LL-A441-01,9.8466,8.3192,10.5749,11.6333,9.8928,9.7453,7.1931,
,,,,,,,,,,,TCGA-A1-A0SG-01,8.6709,7.0952,9.3385,9.9081,9.2,9.1833,6.7484,
,,,,,,,,,,,TCGA-A2-A0YK-01,8.0705,7.7963,9.8307,10.5672,7.7197,9.1296,4.8597,
,,,,,,,,,,,TCGA-A2-A1FX-01,10.6919,9.3181,8.9234,10.3832,8.751,8.9954,8.2301,
,,,,,,,,,,,TCGA-A7-A13H-01,8.1474,7.1146,9.5458,10.5443,8.6024,9.2916,5.5028,
,,,,,,,,,,,TCGA-A8-A091-01,9.4593,8.0144,9.8836,10.0436,9.5489,9.2664,7.5747,
,,,,,,,,,,,TCGA-A8-A093-01,8.3705,6.9667,9.3002,9.3609,7.8852,9.3122,5.5622,
,,,,,,,,,,,TCGA-AN-A0FN-01,7.77,5.9772,10.0672,10.7693,7.7485,9.1354,5.8573,
,,,,,,,,,,,TCGA-AN-A0XL-01,9.1089,7.6961,9.139,10.0336,9.8447,9.675,6.6643,
,,,,,,,,,,,TCGA-AO-A0J6-01,10.7068,8.3249,9.8506,11.2477,9.4431,10.4182,7.513,
,,,,,,,,,,,TCGA-AO-A0J8-01,7.3803,6.6252,9.1417,10.0591,8.18,9.2712,6.0413,
,,,,,,,,,,,TCGA-AO-A0J9-01,9.0887,7.5722,9.8673,10.5869,7.5999,8.9825,7.2989,
,,,,,,,,,,,TCGA-AO-A128-01,10.0104,9.5734,10.7618,11.0277,9.966,9.3825,7.9321,
,,,,,,,,,,,TCGA-AQ-A04H-01,11.194,9.269,9.1877,10.6738,9.6037,10.0401,8.2161,
,,,,,,,,,,,TCGA-AR-A24S-01,9.315,8.4971,10.9009,10.5421,10.2479,10.2562,6.6997,
,,,,,,,,,,,TCGA-B6-A0RE-01,10.4305,8.3429,10.7573,10.4508,10.8757,9.5651,7.0782,
,,,,,,,,,,,TCGA-B6-A0WT-01,8.758,8.3899,10.2186,9.9351,8.2332,9.2179,7.8646,
,,,,,,,,,,,TCGA-B6-A0X5-01,9.9795,9.5488,8.5214,10.0145,8.7961,9.5303,9.361,
,,,,,,,,,,,TCGA-BH-A0C1-01,8.8617,7.978,10.9621,10.051,9.1621,9.3974,5.713,
,,,,,,,,,,,TCGA-BH-A6R9-01,7.673,6.3593,10.0535,11.1627,7.6501,9.1268,7.7956,
,,,,,,,,,,,TCGA-C8-A278-01,10.4237,8.7983,10.812,10.4736,9.7198,9.7016,6.9954,
,,,,,,,,,,,TCGA-D8-A1XT-01,9.0659,7.6827,11.391,10.9205,8.9325,9.9374,8.5497,
,,,,,,,,,,,TCGA-D8-A1Y3-01,10.9626,9.986,10.2142,10.8865,11.9582,9.3896,2.6331,
,,,,,,,,,,,TCGA-E2-A156-01,7.8185,7.4791,9.8015,9.5864,8.2819,9.3336,6.2931,
,,,,,,,,,,,TCGA-E2-A15C-01,8.4673,7.1239,9.1608,9.7729,9.004,9.64,6.0634,
,,,,,,,,,,,TCGA-E2-A15P-01,8.2099,7.1983,9.9844,10.0205,8.6308,9.5405,7.6547,
,,,,,,,,,,,TCGA-E2-A1IE-01,9.6633,8.2596,10.3234,9.9219,8.6847,9.6335,8.3452,
,,,,,,,,,,,TCGA-E9-A1NC-01,9.2598,8.4326,9.9384,10.7319,8.6752,8.8301,6.8207,
,,,,,,,,,,,TCGA-E9-A1QZ-01,10.0882,8.8048,9.0571,10.3842,8.8647,9.9086,7.7667,
,,,,,,,,,,,TCGA-EW-A1J3-01,9.3688,8.2391,10.325,10.1079,8.864,9.7829,8.6274,
,,,,,,,,,,,TCGA-EW-A3U0-01,10.5292,8.3481,11.6466,10.7807,8.2837,9.0913,8.8404,
,,,,,,,,,,,TCGA-LL-A440-01,8.837,7.1782,9.519,11.0371,7.5944,9.3434,5.9522,
,,,,,,,,,,,TCGA-LL-A740-01,8.9193,6.8765,10.563,10.9544,7.922,9.1473,6.4933,
,,,,,,,,,,,TCGA-LL-A8F5-01,12.011,9.8819,9.4791,11.6189,9.0824,9.215,7.8175,
,,,,,,,,,,,TCGA-OL-A5DA-01,8.0154,6.809,10.7371,10.1167,9.5375,9.1137,6.1421,
,,,,,,,,,,,TCGA-Z7-A8R5-01,8.1567,6.869,8.5895,10.991,7.955,9.0585,4.0139,
,,,,,,,,,,,TCGA-A2-A0CK-01,9.5086,7.5108,9.0854,10.289,8.8959,9.637,6.6511,
,,,,,,,,,,,TCGA-A2-A0CP-01,6.8799,5.0093,9.2432,10.2705,9.0671,8.7993,4.4015,
,,,,,,,,,,,TCGA-A2-A0D0-01,11.2936,9.2968,11.6175,12.3072,9.1609,9.6996,7.9067,
,,,,,,,,,,,TCGA-A8-A06O-01,10.7604,9.6294,9.5811,9.882,10.6653,9.1532,6.939,
,,,,,,,,,,,TCGA-AR-A1AL-01,8.0372,7.058,10.1683,10.3944,8.5829,9.6972,5.949,
,,,,,,,,,,,TCGA-B6-A0RL-01,11.2914,9.7315,10.4659,10.335,8.8782,10.181,9.1694,
,,,,,,,,,,,TCGA-B6-A0RN-01,6.6798,5.4235,10.0185,9.5234,8.7958,9.3037,4.0058,
,,,,,,,,,,,TCGA-BH-A0BC-01,8.909,8.4333,9.5166,9.9377,7.8906,9.5507,7.7496,
,,,,,,,,,,,TCGA-BH-A0DP-01,7.9805,6.9172,8.9955,9.9862,8.7618,9.1673,7.6104,
,,,,,,,,,,,TCGA-BH-A0HY-01,9.6279,8.3325,10.8177,10.1447,8.5966,8.4744,9.0872,
,,,,,,,,,,,TCGA-BH-A18P-01,8.9352,8.4949,10.7616,9.6885,8.3418,9.509,7.9715,
,,,,,,,,,,,TCGA-BH-A1FB-01,6.9597,7.2928,9.9128,10.327,9.1274,9.3956,5.9026,
,,,,,,,,,,,TCGA-BH-A202-01,10.1779,8.8095,10.5634,9.7598,10.6314,9.6957,8.5051,
,,,,,,,,,,,TCGA-C8-A3M7-01,8.6216,7.8998,9.1128,10.3245,8.9977,8.9799,6.6134,
,,,,,,,,,,,TCGA-D8-A1JA-01,8.0393,7.388,10.8561,9.8881,9.6241,10.4973,6.2964,
,,,,,,,,,,,TCGA-E2-A1IN-01,8.3953,7.5357,9.9384,10.6526,9.1552,9.0093,6.484,
,,,,,,,,,,,TCGA-E2-A1IU-01,8.8462,7.5909,8.8483,9.8552,8.2212,9.421,6.4278,
,,,,,,,,,,,TCGA-E9-A1NF-01,7.9885,7.1306,9.6399,10.7629,7.8394,8.7521,6.7022,
,,,,,,,,,,,TCGA-E9-A5FK-01,8.382,6.6038,8.7372,10.8681,8.0333,8.8516,4.1873,
,,,,,,,,,,,TCGA-EW-A3E8-01,9.2369,6.7882,8.9521,10.748,8.3427,9.2215,6.1427,
,,,,,,,,,,,TCGA-EW-A6SC-01,9.1515,7.8291,9.532,10.1451,8.446,9.2428,8.4047,
,,,,,,,,,,,TCGA-A1-A0SD-01,8.8077,6.3714,9.6698,9.9133,8.8645,9.2802,6.6743,
,,,,,,,,,,,TCGA-A2-A0T0-01,10.1644,8.4027,10.8321,10.6218,9.8143,9.9714,7.3951,
,,,,,,,,,,,TCGA-A2-A0YC-01,8.4323,7.712,9.7138,9.8058,8.2933,9.8633,6.8784,
,,,,,,,,,,,TCGA-A2-A4S3-01,10.826,8.5463,9.7942,10.6459,9.8287,9.8219,7.2749,
,,,,,,,,,,,TCGA-A8-A086-01,10.4803,8.8113,9.5076,9.5296,10.537,9.7923,7.9099,
,,,,,,,,,,,TCGA-A8-A08F-01,10.9045,10.1069,9.4382,10.8223,7.4669,8.8673,7.2918,
,,,,,,,,,,,TCGA-AN-A0FJ-01,10.4586,8.6292,13.8097,10.554,9.3001,10.208,8.2894,
,,,,,,,,,,,TCGA-AN-A0XO-01,8.3094,7.7392,9.6125,9.6041,8.5145,9.6218,6.8088,
,,,,,,,,,,,TCGA-AO-A03N-01,8.8269,7.7923,9.8121,9.8644,7.4455,8.8461,7.7089,
,,,,,,,,,,,TCGA-AO-A0JD-01,9.5235,7.6877,10.6615,10.1237,8.8395,10.1219,8.8077,
,,,,,,,,,,,TCGA-AO-A0JL-01,10.2626,8.1631,11.9573,10.7045,10.7359,8.77,6.5305,
,,,,,,,,,,,TCGA-AR-A0U3-01,9.6474,8.1402,10.7419,10.0097,8.6652,10.0736,8.8669,
,,,,,,,,,,,TCGA-AR-A2LQ-01,7.9439,5.9658,9.4572,10.4882,7.8224,9.0328,5.3567,
,,,,,,,,,,,TCGA-BH-A0BR-01,9.0659,8.4293,9.8417,11.2751,7.3518,9.0612,6.1324,
,,,,,,,,,,,TCGA-BH-A0BZ-01,10.4341,8.3162,9.4527,10.8765,9.5164,9.9622,7.4121,
,,,,,,,,,,,TCGA-BH-A0RX-01,10.0771,7.8295,10.9727,10.9948,10.1904,9.4491,5.8345,
,,,,,,,,,,,TCGA-C8-A1HE-01,7.8504,6.4865,9.7167,9.8635,8.0279,9.3812,6.8625,
,,,,,,,,,,,TCGA-C8-A26Z-01,9.4558,7.2794,8.7607,10.6623,8.0691,9.6132,8.1204,
,,,,,,,,,,,TCGA-C8-A8HP-01,10.4487,8.7486,9.3663,11.8369,8.5702,9.0736,6.625,
,,,,,,,,,,,TCGA-D8-A1JC-01,9.5498,8.9693,9.8947,10.2901,9.8162,10.0474,8.0997,
,,,,,,,,,,,TCGA-D8-A1JM-01,11.1372,8.6856,9.7639,11.0883,9.7306,9.7164,8.3815,
,,,,,,,,,,,TCGA-D8-A27M-01,9.4613,9.2175,10.4161,10.9141,9.2053,9.3281,8.7562,
,,,,,,,,,,,TCGA-E2-A1LA-01,10.0402,7.6494,9.1887,10.1364,8.6484,8.9937,7.7228,
,,,,,,,,,,,TCGA-E2-A1LH-01,9.312,9.5891,9.9392,10.9063,9.1646,8.9265,6.722,
,,,,,,,,,,,TCGA-E9-A247-01,10.3911,9.178,10.3233,10.4574,9.6318,10.3428,8.3438,
,,,,,,,,,,,TCGA-EW-A1J5-01,9.1913,8.4874,9.8001,10.3722,8.7596,9.699,7.9865,
,,,,,,,,,,,TCGA-EW-A1P7-01,7.9854,8.2148,10.0338,10.8023,8.6959,8.6582,6.5721,
,,,,,,,,,,,TCGA-EW-A1PA-01,8.4641,9.3614,10.8212,11.0706,8.5258,10.1309,7.625,
,,,,,,,,,,,TCGA-EW-A2FR-01,9.0607,7.4202,10.7147,11.0543,7.4693,9.5227,7.2045,
,,,,,,,,,,,TCGA-OK-A5Q2-01,9.4608,8.5188,9.7693,10.6643,8.2917,9.2644,7.0355,
,,,,,,,,,,,TCGA-OL-A66N-01,8.4623,5.3721,8.3094,10.5259,8.5968,8.7447,3.7827,
,,,,,,,,,,,TCGA-A2-A0ET-01,9.5361,7.2111,8.9525,11.1607,9.4423,9.3593,7.9351,
,,,,,,,,,,,TCGA-A8-A07L-01,11.4318,9.3596,9.7771,10.1128,10.0475,10.1936,9.0195,
,,,,,,,,,,,TCGA-A8-A082-01,9.3241,8.6249,8.6593,10.6595,8.7895,9.3534,7.9156,
,,,,,,,,,,,TCGA-A8-A09B-01,8.8548,7.8898,9.7334,10.1064,8.882,9.0632,6.3308,
,,,,,,,,,,,TCGA-AC-A2QH-01,9.638973329,9.71172865,11.89374297,11.31289099,10.17583064,10.09000666,10.21847032,
,,,,,,,,,,,TCGA-AN-A04D-01,11.75,8.1081,11.6587,9.9021,9.4241,10.196,10.4458,
,,,,,,,,,,,TCGA-AN-A0FV-01,9.8483,7.8143,8.6354,10.7134,8.1425,9.134,6.6918,
,,,,,,,,,,,TCGA-AR-A250-01,9.9132,7.9583,9.8451,10.6076,8.5184,9.3484,8.1669,
,,,,,,,,,,,TCGA-B6-A0WS-01,9.6756,8.9401,9.7335,10.1189,9.4122,9.7115,6.8269,
,,,,,,,,,,,TCGA-B6-A0WW-01,9.1065,7.1848,8.7767,9.1108,9.5966,8.8468,6.0511,
,,,,,,,,,,,TCGA-BH-A0W3-01,9.9553,8.7405,9.6018,9.7399,7.0744,9.6111,8.7657,
,,,,,,,,,,,TCGA-BH-A8FZ-01,8.5118,7.3572,9.2013,10.7519,8.5325,9.1549,5.4135,
,,,,,,,,,,,TCGA-C8-A12N-01,6.9634,6.6333,9.496,9.9836,9.2372,9.4461,5.8998,
,,,,,,,,,,,TCGA-C8-A26W-01,9.9811,7.9456,9.986,10.6321,7.4261,9.7071,8.3039,
,,,,,,,,,,,TCGA-C8-A26X-01,9.5708,8.6144,9.7831,10.4749,8.5722,9.2523,6.334,
,,,,,,,,,,,TCGA-D8-A27I-01,8.7801,7.5025,9.8709,10.5791,8.9207,9.4192,5.9454,
,,,,,,,,,,,TCGA-E2-A155-01,9.1516,8.6791,9.2675,9.5205,9.0258,9.9729,8.1517,
,,,,,,,,,,,TCGA-E2-A15K-01,9.9486,9.2601,9.4926,10.1841,8.1232,9.2586,7.6841,
,,,,,,,,,,,TCGA-E9-A1N9-01,10.3381,9.8111,10.9258,10.1522,10.0208,9.3219,5.8877,
,,,,,,,,,,,TCGA-E9-A1NA-01,9.4468,8.4121,9.3414,10.8139,8.7886,10.3768,7.8281,
,,,,,,,,,,,TCGA-E9-A1R0-01,8.3029,7.5213,9.0329,9.9703,8.1694,9.6899,6.8691,
,,,,,,,,,,,TCGA-E9-A228-01,10.2186,8.1593,10.2343,10.7802,8.7872,10.0308,9.0423,
,,,,,,,,,,,TCGA-EW-A1OW-01,9.7697,8.2383,11.8925,10.9683,9.2963,9.2558,8.6772,
,,,,,,,,,,,TCGA-EW-A1P8-01,10.4278,9.3298,11.3016,11.1153,9.6974,9.7317,7.1946,
,,,,,,,,,,,TCGA-GI-A2C9-01,9.265,8.4971,11.0277,10.8637,9.5005,9.9577,7.3584,
,,,,,,,,,,,TCGA-GM-A2DH-01,11.8426,9.8171,10.8757,10.7036,8.1864,9.9731,10.5602,
,,,,,,,,,,,TCGA-GM-A2DK-01,8.6344,7.4222,9.6204,10.5516,7.7767,10.0966,7.0726,
,,,,,,,,,,,TCGA-GM-A2DN-01,9.0863,8.0597,9.9182,10.1506,8.2359,9.3003,6.9241,
,,,,,,,,,,,TCGA-A2-A3Y0-01,11.0406,10.0887,10.3253,12.0339,9.6182,10.0311,7.2175,
,,,,,,,,,,,TCGA-A7-A0CE-01,9.6686,9.8423,11.0524,11.0219,8.4124,10.0262,8.5495,
,,,,,,,,,,,TCGA-A7-A0CJ-01,10.3135,9.3627,10.3808,10.1057,10.7302,10.6011,6.9859,
,,,,,,,,,,,TCGA-A8-A07C-01,10.8143,9.176,13.0754,10.0738,10.7484,10.5777,9.8581,
,,,,,,,,,,,TCGA-A8-A09N-01,9.9101,9.2166,9.8933,9.9793,8.0437,8.9178,7.6828,
,,,,,,,,,,,TCGA-A8-A0A7-01,9.7963,8.3457,9.9277,10.1544,9.1689,9.6172,6.3561,
,,,,,,,,,,,TCGA-AO-A03R-01,10.1347,9.614,8.7257,10.2895,8.9954,8.3024,7.2094,
,,,,,,,,,,,TCGA-AR-A24Z-01,9.8047,8.8486,10.4081,10.6387,9.8734,10.2964,8.2941,
,,,,,,,,,,,TCGA-B6-A0RM-01,9.44,7.9324,9.1279,9.8884,10.0733,9.6163,6.6498,
,,,,,,,,,,,TCGA-B6-A1KN-01,9.9259,8.2804,10.2634,11.3752,9.3148,9.512,8.5608,
,,,,,,,,,,,TCGA-D8-A146-01,8.0859,6.9966,9.539,10.375,8.225,8.9417,6.2081,
,,,,,,,,,,,TCGA-D8-A1XM-01,8.6424,8.0253,10.0775,10.4232,8.7785,9.7438,7.7416,
,,,,,,,,,,,TCGA-E2-A1IJ-01,7.49,6.9908,9.1324,10.3434,8.1379,9.2412,5.8188,
,,,,,,,,,,,TCGA-E2-A1LI-01,10.2091,10.3191,12.1932,11.1155,10.7278,9.9488,8.5388,
,,,,,,,,,,,TCGA-GM-A2DC-01,7.7118,3.9095,8.9754,10.1722,9.283,9.7344,3.6319,
,,,,,,,,,,,TCGA-GM-A2DM-01,7.5688,5.8557,8.8098,10.5375,9.0046,9.3705,5.0398,
,,,,,,,,,,,TCGA-OL-A5RZ-01,10.8546,7.9964,11.4105,12.2412,9.9935,9.6681,7.5462,
,,,,,,,,,,,TCGA-A1-A0SE-01,9.1954,8.0977,9.6335,10.0015,9.0848,9.2071,6.5912,
,,,,,,,,,,,TCGA-A2-A0EP-01,8.9429,8.1063,9.6056,11.1733,7.3941,8.8188,6.033,
,,,,,,,,,,,TCGA-A2-A0YT-01,10.6677,9.4211,9.6595,10.4312,8.8716,10.1153,8.1185,
,,,,,,,,,,,TCGA-A7-A0DB-01,7.741641948,7.31585643,10.10853606,9.342436188,8.736202186,9.382440193,7.26956619,
,,,,,,,,,,,TCGA-A7-A4SB-01,9.9672,7.8745,9.9283,10.6736,8.4487,9.261,7.8639,
,,,,,,,,,,,TCGA-AC-A7VC-01,10.9158,9.0947,10.0048,11.5251,7.4931,9.1806,8.0232,
,,,,,,,,,,,TCGA-AN-A0AM-01,9.4227,9.234,9.8959,11.3226,8.7364,10.1594,6.8881,
,,,,,,,,,,,TCGA-AN-A0G0-01,10.3498,9.911,11.0738,10.7214,10.3734,9.6094,8.228,
,,,,,,,,,,,TCGA-AO-A0JI-01,10.1892,7.6736,8.405,9.3479,9.741,9.4123,6.7544,
,,,,,,,,,,,TCGA-BH-A0AW-01,9.3085,8.6979,9.9307,10.1483,8.476,9.3605,6.6073,
,,,,,,,,,,,TCGA-BH-A0B0-01,8.4225,6.7712,8.6539,10.0637,7.4948,8.863,7.9718,
,,,,,,,,,,,TCGA-BH-A0BF-01,8.6177,7.6304,10.2131,10.7772,8.9265,9.5464,8.1763,
,,,,,,,,,,,TCGA-BH-A0BT-01,7.9678,7.0802,10.5877,10.7424,9.4685,9.0474,5.6578,
,,,,,,,,,,,TCGA-BH-A0HL-01,9.9335,8.5315,9.3048,10.4977,8.087,10.3879,7.4263,
,,,,,,,,,,,TCGA-BH-A0HQ-01,7.9363,7.034,9.8179,10.0365,8.3497,8.8952,6.6986,
,,,,,,,,,,,TCGA-BH-A18J-01,9.0757,7.0792,9.7683,10.2897,8.4988,9.1612,6.3454,
