samples,E2F1-h,E2F2-h,E2F3-h,E2F4-h,E2F5-h,E2F6-h,E2F7-h,E2F8-h,,,samples,E2F1-s,E2F2-s,E2F3-s,E2F4-s,E2F5-s,E2F6-s,E2F7-s,E2F8-s
,,,,,,,,,,,TCGA-62-8395-01,9.4802,6.9342,9.5165,11.2362,10.3381,9.4955,5.4546,6.1589
,,,,,,,,,,,TCGA-73-4658-01,8.3961,7.0656,10.1097,10.7124,8.4647,9.0808,5.1694,6.7972
,,,,,,,,,,,TCGA-05-4250-01,10.2514,6.6284,9.6738,11.4028,9.5788,9.9031,8.4537,9.1727
,,,,,,,,,,,TCGA-49-4514-01,10.2011,8.911,9.425,11.4816,8.05,8.7388,6.8916,7.8418
,,,,,,,,,,,TCGA-50-5055-01,8.306,7.3371,9.2487,11.0719,9.0854,9.5643,5.5204,6.5233
,,,,,,,,,,,TCGA-50-6594-01,9.7184,6.2041,9.0444,11.5234,8.3305,9.9161,6.9809,8.4142
,,,,,,,,,,,TCGA-50-6597-01,8.7464,7.3925,9.4293,10.7377,7.4234,9.4653,3.4811,4.8377
,,,,,,,,,,,TCGA-55-6982-01,8.5546,6.2583,9.9148,11.4536,8.5147,9.408,7.3001,7.8987
,,,,,,,,,,,TCGA-44-A47A-01,9.7604,7.8292,9.2922,11.4822,8.294,9.2146,6.2723,8.4964
,,,,,,,,,,,TCGA-86-A456-01,8.3869,7.1107,9.8112,11.4748,9.6528,9.8923,4.3553,5.9149
,,,,,,,,,,,TCGA-97-8547-01,9.2589,7.3232,9.6119,11.2152,7.2685,9.0802,6.1269,7.7226
,,,,,,,,,,,TCGA-44-3398-01,7.5894,6.8486,9.4096,11.1437,8.6448,9.6484,6.2787,5.8163
,,,,,,,,,,,TCGA-55-8513-01,7.2198,6.3516,8.7584,10.8155,8.1735,8.5185,6.096,5.8964
,,,,,,,,,,,TCGA-64-1677-01,9.527,7.7137,10.4583,10.7319,9.6132,9.6351,7.8178,7.5174
,,,,,,,,,,,TCGA-67-3771-01,9.3988,8.6721,10.3664,11.1061,9.6599,10.4745,6.5732,7.8765
,,,,,,,,,,,TCGA-78-8655-01,8.1552,6.2424,10.185,11.1821,8.1766,9.0982,5.4709,7.6388
,,,,,,,,,,,TCGA-J2-A4AE-01,10.5297,8.1041,10.0405,10.8731,8.8776,9.5079,7.5193,8.5621
,,,,,,,,,,,TCGA-53-7626-01,8.7683,7.8786,9.7582,11.319,8.5666,9.5333,6.5658,7.7028
,,,,,,,,,,,TCGA-55-7283-01,8.4104,7.2603,10.3196,10.8978,9.7367,9.6519,6.1653,7.4563
,,,,,,,,,,,TCGA-55-7724-01,7.299,7.9428,9.4032,9.6271,8.272,9.6325,8.52,7.6774
,,,,,,,,,,,TCGA-55-8205-01,10.1379,8.3726,10.1365,11.8782,9.2212,9.7499,8.3867,10.1127
,,,,,,,,,,,TCGA-91-8499-01,11.1351,8.0763,11.3437,10.9812,9.2423,9.9022,8.6791,8.8414
,,,,,,,,,,,TCGA-93-7347-01,7.9276,7.6942,9.4078,11.0918,8.8882,9.4477,6.0221,6.424
,,,,,,,,,,,TCGA-97-7546-01,8.5581,6.8733,10.1448,10.3056,8.9043,9.5197,7.2467,7.0453
,,,,,,,,,,,TCGA-97-7938-01,7.3763,5.7222,9.5888,10.5768,9.6809,9.1152,4.9677,4.922
,,,,,,,,,,,TCGA-MP-A4T6-01,9.265,7.5372,9.9229,12.1396,8.8312,9.4438,6.5704,7.8853
,,,,,,,,,,,TCGA-MP-A5C7-01,8.5891,6.6787,10.9101,11.2012,9.9409,10.1576,5.6829,6.8194
,,,,,,,,,,,TCGA-NJ-A55A-01,7.7161,6.2276,9.5223,10.6851,8.342,8.7765,6.4087,7.1934
,,,,,,,,,,,TCGA-38-4630-01,12.4437,10.3843,11.5771,11.302,9.9461,11.0175,9.5807,10.5012
,,,,,,,,,,,TCGA-50-5931-01,10.8935,8.8077,11.1633,11.595,8.1347,9.8943,10.1529,7.1045
,,,,,,,,,,,TCGA-55-8621-01,8.9024,7.095,9.1291,11.1543,8.6043,9.127,5.8954,7.139
,,,,,,,,,,,TCGA-78-7539-01,7.8848,6.158,10.1885,11.0249,8.4503,9.63,4.4707,4.9785
,,,,,,,,,,,TCGA-91-6849-01,7.1538,5.8393,9.5489,10.7099,8.7014,9.7147,4.3761,5.1687
,,,,,,,,,,,TCGA-91-8497-01,7.8735,6.9989,8.9672,11.1601,8.3557,8.8685,4.3426,5.6361
,,,,,,,,,,,TCGA-93-7348-01,7.9807,6.5788,9.7967,10.3025,8.6751,9.3078,7.4316,7.5108
,,,,,,,,,,,TCGA-97-8172-01,8.7802,6.046,10.0629,11.249,9.6848,9.2779,4.7305,6.1178
,,,,,,,,,,,TCGA-MP-A4T7-01,9.3173,7.5323,9.439,11.4826,8.2342,9.0155,7.1106,9.0182
,,,,,,,,,,,TCGA-MP-A4TA-01,10.687,8.8099,10.009,11.7759,10.1893,10.0411,8.3668,9.2219
,,,,,,,,,,,TCGA-05-4405-01,7.5062,6.8378,10.3207,10.4952,8.5941,9.2033,5.0742,6.3341
,,,,,,,,,,,TCGA-44-2657-01,8.7277,8.0426,9.573,11.5202,9.2737,9.123,6.0861,7.5516
,,,,,,,,,,,TCGA-44-3396-01,9.7739,7.7695,10.4528,11.9641,9.7457,9.4551,7.7206,8.7808
,,,,,,,,,,,TCGA-49-4488-01,8.5753,6.7794,9.7821,11.2615,9.9383,9.3332,6.7935,6.9651
,,,,,,,,,,,TCGA-50-6595-01,9.0938,7.4422,10.0064,11.5872,8.2492,8.8802,9.6866,8.6762
,,,,,,,,,,,TCGA-55-1595-01,10.2314,8.1726,10.6084,11.0325,9.1997,9.6615,7.5091,8.1361
,,,,,,,,,,,TCGA-55-6986-01,7.7723,6.4242,10.2778,10.6561,9.2038,8.9937,5.2885,6.3491
,,,,,,,,,,,TCGA-95-A4VK-01,9.6164,7.932,9.7722,11.1772,9.151,9.8372,6.9185,8.6362
,,,,,,,,,,,TCGA-99-7458-01,7.4728,7.3003,9.766,10.7754,9.1311,9.4432,5.5157,6.982
,,,,,,,,,,,TCGA-99-8033-01,10.4421,8.3742,11.0063,12.173,9.3892,10.3712,7.0982,8.9852
,,,,,,,,,,,TCGA-O1-A52J-01,9.0873,6.7516,8.9061,12.2035,7.6472,9.3089,5.2989,7.3617
,,,,,,,,,,,TCGA-44-A479-01,8.8281,8.27,10.1868,11.2315,9.0617,10.0828,6.3801,8.4941
,,,,,,,,,,,TCGA-44-A47G-01,8.7045,8.0077,9.8473,11.2085,9.2889,9.6962,5.8597,6.9936
,,,,,,,,,,,TCGA-49-4507-01,9.76,7.9267,9.9572,11.2784,7.7504,9.1154,6.719,7.7398
,,,,,,,,,,,TCGA-55-7995-01,11.7275,8.6845,10.5546,11.5437,8.1656,10.5518,9.2019,8.7285
,,,,,,,,,,,TCGA-55-8208-01,9.8028,8.2626,10.1625,11.2571,8.3466,9.6074,7.1674,7.5918
,,,,,,,,,,,TCGA-55-8511-01,9.8367,8.6223,10.1388,11.7877,7.6929,8.8363,6.7712,7.917
,,,,,,,,,,,TCGA-62-8402-01,9.4343,8.1155,10.2485,11.8036,8.6116,10.1278,8.1752,8.2474
,,,,,,,,,,,TCGA-67-3774-01,9.6349,6.7328,9.8906,11.151,8.1579,9.8869,6.0885,6.7713
,,,,,,,,,,,TCGA-67-6217-01,7.5108,6.1359,9.6837,11.2731,8.0563,9.0246,5.0151,5.6817
,,,,,,,,,,,TCGA-86-6851-01,9.3756,7.9679,10.3921,11.2543,8.9621,9.5215,7.1619,8.0253
,,,,,,,,,,,TCGA-38-4631-01,11.1109,7.9821,9.3857,11.5985,9.924,11.2849,8.8214,8.613
,,,,,,,,,,,TCGA-38-7271-01,7.8054,6.6825,9.4971,11.0857,8.4923,8.7919,4.7953,5.8516
,,,,,,,,,,,TCGA-44-6775-01,9.657146305,8.776901265,10.93113621,10.31133091,8.781827699,10.13288306,8.24076383,9.088702673
,,,,,,,,,,,TCGA-49-4487-01,11.4369,8.8441,11.18,10.3471,8.3731,9.6001,7.3822,8.3615
,,,,,,,,,,,TCGA-50-5044-01,9.4837,7.2637,9.8728,11.477,8.0746,9.0038,9.4477,6.0674
,,,,,,,,,,,TCGA-50-6590-01,9.7775,8.0663,10.6659,11.267,8.5431,9.7544,8.3238,8.1162
,,,,,,,,,,,TCGA-55-7573-01,7.1828,6.4817,9.6553,10.8698,8.1642,9.2471,5.0634,6.4076
,,,,,,,,,,,TCGA-55-7726-01,9.7743,8.6749,10.1502,10.1826,7.9513,8.8424,9.0106,8.6001
,,,,,,,,,,,TCGA-55-8619-01,8.4136,7.0094,9.2767,11.1795,8.1852,8.6543,5.5894,6.4301
,,,,,,,,,,,TCGA-86-8671-01,8.645,8.2992,9.4134,11.419,8.224,8.9785,6.2495,7.3648
,,,,,,,,,,,TCGA-97-7941-01,7.9334,6.7648,9.3006,11.2249,8.6581,9.0245,5.9845,7.4184
,,,,,,,,,,,TCGA-99-8025-01,10.6798,7.5114,10.5669,11.0989,9.7252,9.6308,6.3636,8.0649
,,,,,,,,,,,TCGA-44-3919-01,10.4167,8.1497,10.3408,10.5852,9.3452,9.7782,7.4897,7.8589
,,,,,,,,,,,TCGA-50-6592-01,9.2799,7.8557,9.6064,10.807,9.351,10.3837,8.8135,8.0062
,,,,,,,,,,,TCGA-55-6984-01,8.9127,7.5414,9.5696,10.9995,8.2528,9.0235,6.5699,7.8786
,,,,,,,,,,,TCGA-55-7914-01,8.6555,6.627,10.29,10.7181,10.2385,9.3287,5.4498,7.6591
,,,,,,,,,,,TCGA-62-A46U-01,10.507,8.565,9.8715,10.7171,8.2175,9.3015,8.7457,8.7887
,,,,,,,,,,,TCGA-69-7979-01,10.3452,8.9679,10.9475,10.5858,8.8306,9.4637,5.7924,8.1766
,,,,,,,,,,,TCGA-78-7146-01,9.9386,7.6365,10.337,11.5381,9.8176,9.9484,8.1396,9.5913
,,,,,,,,,,,TCGA-05-4425-01,9.0434,7.063,8.9254,10.8528,7.8574,8.8684,7.0446,9.4391
,,,,,,,,,,,TCGA-38-6178-01,8.0161,7.5955,10.8777,11.5371,8.9416,10.012,5.3552,7.6999
,,,,,,,,,,,TCGA-55-7281-01,8.2213,6.5496,9.9899,10.667,7.8596,9.2231,5.8888,6.3611
,,,,,,,,,,,TCGA-55-7911-01,9.8527,8.3977,10.2486,11.1579,9.4536,9.7749,6.414,8.5691
,,,,,,,,,,,TCGA-55-8514-01,9.0295,5.8215,9.7447,11.5347,9.5551,8.8056,3.2063,6.6552
,,,,,,,,,,,TCGA-55-A492-01,8.2807,4.6874,8.1084,11.2772,8.7424,9.5876,3.1186,3.9558
,,,,,,,,,,,TCGA-62-8397-01,8.5177,6.447,9.4324,10.9091,8.0063,8.5732,4.1233,8.3371
,,,,,,,,,,,TCGA-62-A46Y-01,8.8817,7.5972,9.8538,11.2526,9.0217,9.3112,6.1159,7.8019
,,,,,,,,,,,TCGA-64-1678-01,10.5421,8.1293,9.6825,10.8923,10.9984,10.7052,5.7264,9.0958
,,,,,,,,,,,TCGA-67-3770-01,8.3792,5.4815,8.7644,10.2591,9.1601,10.1806,4.2072,5.5277
,,,,,,,,,,,TCGA-69-7980-01,10.682,7.7966,10.333,11.8196,8.0848,10.3192,7.8437,7.8003
,,,,,,,,,,,TCGA-99-AA5R-01,8.6569,6.7731,8.9288,11.1376,8.3714,8.8984,4.9105,5.8427
,,,,,,,,,,,TCGA-MP-A4TH-01,8.0352,6.5782,9.0669,11.1396,9.0403,9.3493,5.1087,6.2375
,,,,,,,,,,,TCGA-05-5715-01,8.3013,7.3163,8.9092,10.6644,7.8576,9.5088,5.0096,7.7
,,,,,,,,,,,TCGA-44-2661-01,8.0981,6.8077,9.6208,11.0129,9.3337,9.728,5.7407,7.3418
,,,,,,,,,,,TCGA-44-7661-01,9.4027,8.01,10.2024,11.3587,8.7014,9.324,9.2036,9.0653
,,,,,,,,,,,TCGA-49-4512-01,9.458,7.1195,8.946,11.4959,9.1193,8.7982,6.1174,6.3686
,,,,,,,,,,,TCGA-50-5944-01,8.2123,6.6691,10.0202,10.2422,8.2275,9.4961,5.3344,7.5184
,,,,,,,,,,,TCGA-55-8203-01,9.3858,8.2992,10.4829,11.141,9.8416,9.4664,5.9749,8.0864
,,,,,,,,,,,TCGA-73-4670-01,9.8198,8.4069,10.4133,11.7226,9.4709,9.6562,6.8445,9.0026
,,,,,,,,,,,TCGA-78-7161-01,8.2496,5.7468,10.2268,11.8971,10.6714,10.3356,7.1537,6.7256
,,,,,,,,,,,TCGA-86-7953-01,11.0791,9.385,10.4159,11.0586,9.0519,10.0723,7.7456,8.5065
,,,,,,,,,,,TCGA-97-A4M3-01,8.3907,6.0182,10.1631,10.4562,8.9649,9.714,5.1707,5.9653
,,,,,,,,,,,TCGA-J2-8194-01,6.8975,5.8082,11.1295,10.8139,10.5817,10.162,5.0114,5.6017
,,,,,,,,,,,TCGA-NJ-A4YQ-01,9.3959,7.0763,10.0078,11.0669,9.4196,10.0808,8.2985,7.9789
,,,,,,,,,,,TCGA-49-4506-01,8.9932,7.0017,10.1862,11.4723,10.213,10.2106,5.9587,7.4292
,,,,,,,,,,,TCGA-49-6761-01,8.8695,8.1302,10.6023,10.7928,9.9003,9.0897,3.9926,7.2808
,,,,,,,,,,,TCGA-55-7725-01,7.153,6.8414,9.5519,10.2167,9.868,9.0895,5.8151,6.0672
,,,,,,,,,,,TCGA-86-7954-01,9.4433,8.3823,11.2068,11.6612,8.7912,10.1524,6.9875,8.8986
,,,,,,,,,,,TCGA-MP-A4T4-01,9.7597,8.653,10.1177,11.4477,8.9006,9.3593,5.7049,7.7531
,,,,,,,,,,,TCGA-S2-AA1A-01,7.7228,6.4736,9.1549,11.3232,8.5529,8.9414,5.6182,10.0691
,,,,,,,,,,,TCGA-05-4434-01,9.4609,8.6145,10.2006,11.8468,8.8499,9.7579,7.8261,7.7592
,,,,,,,,,,,TCGA-44-6147-01,7.764744948,6.815236036,10.24047025,10.85151699,10.49526707,9.324920745,7.438248208,7.477829697
,,,,,,,,,,,TCGA-44-A4SU-01,8.9534,7.2844,9.7476,11.3977,9.3416,9.4377,6.1482,7.1303
,,,,,,,,,,,TCGA-49-4501-01,7.5386,7.0598,9.3681,10.9051,8.7801,9.9593,5.1523,6.1862
,,,,,,,,,,,TCGA-50-5942-01,6.7095,5.0694,8.5998,10.6234,8.2549,8.8615,5.2672,7.7026
,,,,,,,,,,,TCGA-55-6970-01,9.3367,7.9347,10.6184,10.3144,9.6413,9.4978,6.1753,8.8308
,,,,,,,,,,,TCGA-55-8096-01,9.1681,8.1618,9.9384,11.251,8.6924,9.5042,6.2393,6.9798
,,,,,,,,,,,TCGA-78-7147-01,10.1365,7.8484,10.3643,11.0782,8.0639,9.6461,7.9041,8.289
,,,,,,,,,,,TCGA-97-7547-01,7.1378,6.3621,8.8059,11.0386,8.4139,9.5526,4.8118,5.6024
,,,,,,,,,,,TCGA-38-4625-01,10.32528669,7.286129112,9.726313392,12.24197575,8.258158013,8.664279117,7.772802135,9.026148157
,,,,,,,,,,,TCGA-73-4668-01,9.4911,7.3112,11.0444,11.714,8.9899,9.9865,5.9059,7.8439
,,,,,,,,,,,TCGA-78-7540-01,8.2283,5.995,9.0359,10.8416,7.7784,9.1061,5.9824,6.3099
,,,,,,,,,,,TCGA-86-8075-01,9.906,8.596,11.1493,10.7185,8.0839,9.841,7.8666,8.3539
,,,,,,,,,,,TCGA-95-A4VP-01,9.545,7.4496,9.4118,11.1241,8.9551,8.6617,4.8065,6.5645
,,,,,,,,,,,TCGA-J2-A4AG-01,8.3323,6.8239,10.234,10.4318,8.7222,9.4057,5.1797,6.1924
,,,,,,,,,,,TCGA-05-4427-01,9.496,8.2284,11.0601,10.7952,8.8856,9.2421,7.9413,8.725
,,,,,,,,,,,TCGA-38-4628-01,10.029,7.3215,9.1315,10.8487,8.6137,9.9566,5.6084,7.5283
,,,,,,,,,,,TCGA-44-2655-01,7.7339,5.9152,9.5777,11.2536,9.2189,10.1105,4.8255,6.7249
,,,,,,,,,,,TCGA-44-2659-01,7.811,7.0011,10.2004,11.1219,8.9555,9.1049,6.1711,6.7686
,,,,,,,,,,,TCGA-62-8394-01,10.8263,9.1856,10.2133,11.2867,7.5083,9.6544,8.5196,9.2061
,,,,,,,,,,,TCGA-62-A46O-01,10.5664,9.6014,10.3956,11.1341,9.7163,10.7196,8.5253,10.3199
,,,,,,,,,,,TCGA-73-4662-01,9.7136,7.3502,10.3773,10.7984,9.3573,10.0345,5.9099,6.9597
,,,,,,,,,,,TCGA-78-7153-01,9.4009,6.9382,9.4128,11.0994,11.8715,8.5918,4.4826,7.1791
,,,,,,,,,,,TCGA-91-6830-01,8.6422,6.2727,9.8423,11.2988,8.5761,9.7482,7.0946,8.2812
,,,,,,,,,,,TCGA-J2-8192-01,7.7358,7.1199,10.152,11.2053,7.428,9.3778,6.4006,7.6024
,,,,,,,,,,,TCGA-38-4627-01,7.8861,5.6951,9.2719,11.0439,7.5459,8.8599,5.8035,6.7524
,,,,,,,,,,,TCGA-49-6744-01,8.0818,7.2729,9.6764,10.9796,8.4939,9.3911,5.1315,7.0827
,,,,,,,,,,,TCGA-55-7574-01,8.5094,7.278,9.6644,10.912,8.8146,8.708,5.4605,7.1258
,,,,,,,,,,,TCGA-55-7728-01,8.3196,7.5817,9.5846,11.4426,8.2494,8.8895,5.8861,6.732
,,,,,,,,,,,TCGA-L9-A8F4-01,10.4595,8.5477,10.4379,11.5062,9.2675,9.5263,6.9814,9.8128
,,,,,,,,,,,TCGA-49-AAQV-01,10.509,8.548,10.2454,11.9064,9.413,9.7374,5.1772,8.0765
,,,,,,,,,,,TCGA-50-6591-01,10.981,10.0548,11.8398,11.1583,9.4498,10.3767,9.818,8.6412
,,,,,,,,,,,TCGA-50-8457-01,6.85,5.7239,9.2453,10.8588,8.6063,8.94,3.9266,4.6927
,,,,,,,,,,,TCGA-55-A48X-01,8.9688,7.868,10.3885,11.1606,8.7088,9.3605,6.7202,7.172
,,,,,,,,,,,TCGA-86-8278-01,8.9625,7.7867,9.841,11.3582,8.7263,9.4281,6.7774,7.8758
,,,,,,,,,,,TCGA-86-A4P7-01,9.1283,7.9228,10.0916,11.3291,8.6492,8.9374,5.9361,7.6311
,,,,,,,,,,,TCGA-91-8496-01,7.9158,5.2059,8.2559,11.4865,8.418,9.2486,3.5706,4.925
,,,,,,,,,,,TCGA-95-7043-01,10.027,7.144,9.8828,11.0668,8.647,9.9974,5.5547,9.3197
,,,,,,,,,,,TCGA-L9-A443-01,8.8378,6.9029,9.6176,10.5357,9.279,10.1379,5.5842,6.324
,,,,,,,,,,,TCGA-44-6145-01,9.1624,7.5192,10.3604,11.2391,7.3056,9.4192,6.5193,8.3894
,,,,,,,,,,,TCGA-55-8506-01,10.4387,8.2898,9.2875,10.8855,7.617,8.9395,5.5215,7.4125
,,,,,,,,,,,TCGA-78-7143-01,11.0383,8.9053,10.5276,10.313,9.3271,10.006,8.2081,9.1872
,,,,,,,,,,,TCGA-86-8074-01,9.8048,7.5256,10.9337,11.2269,8.385,9.8436,7.9178,9.1892
,,,,,,,,,,,TCGA-91-6847-01,10.3072,8.3023,11.3583,10.0864,10.4848,10.0567,10.0924,7.9955
,,,,,,,,,,,TCGA-95-A4VN-01,9.7126,8.6067,10.7041,11.2294,9.6049,9.2598,6.264,8.9014
,,,,,,,,,,,TCGA-MP-A4TJ-01,8.6954,7.5166,9.4905,10.9216,9.4764,9.0514,6.4842,7.1563
,,,,,,,,,,,TCGA-44-5645-01,7.491537004,6.679508171,9.147064116,11.43995203,9.420491794,9.740797144,7.911046375,8.637925904
,,,,,,,,,,,TCGA-49-4505-01,8.1412,6.7955,10.2247,11.4949,8.9644,9.6614,3.98,5.4019
,,,,,,,,,,,TCGA-55-7913-01,10.5743,8.7521,10.7579,11.4379,9.4994,10.1309,6.7846,9.0793
,,,,,,,,,,,TCGA-55-8299-01,9.0577,7.5023,9.9318,11.3947,8.8167,9.093,7.119,8.1353
,,,,,,,,,,,TCGA-55-A494-01,9.2123,6.9646,10.1069,10.7837,9.3175,9.8663,5.6128,8.31
,,,,,,,,,,,TCGA-64-1681-01,8.665,7.061,9.562,11.3723,8.3625,9.6168,6.4141,6.5331
,,,,,,,,,,,TCGA-86-7714-01,6.9844,6.4126,9.0358,10.3383,8.2053,8.7526,6.789,7.9399
,,,,,,,,,,,TCGA-86-8668-01,8.2407,7.1154,9.4941,10.4667,8.2663,9.2685,5.3104,6.3536
,,,,,,,,,,,TCGA-J2-A4AD-01,10.4747,8.4421,10.1814,11.1681,9.5453,9.3476,7.202,8.5613
,,,,,,,,,,,TCGA-44-3918-01,7.853160577,7.745531992,10.98309123,10.85798584,11.04723645,10.66500276,6.673534416,7.857749602
,,,,,,,,,,,TCGA-44-4112-01,8.757736831,7.942434163,10.56468391,10.28050986,9.812136161,9.821625738,8.10492843,7.165389773
,,,,,,,,,,,TCGA-44-6776-01,8.0971,5.7618,9.0209,10.9743,8.5313,9.6915,3.9194,5.873
,,,,,,,,,,,TCGA-55-6543-01,8.4219,5.8326,9.1644,10.7664,8.1689,9.13,7.4932,6.9156
,,,,,,,,,,,TCGA-55-8097-01,7.8986,6.5671,9.8899,11.3088,9.4535,9.2644,4.9282,6.0753
,,,,,,,,,,,TCGA-55-8508-01,9.3974,7.2834,9.2359,11.497,9.1242,9.3189,5.6424,8.7064
,,,,,,,,,,,TCGA-55-A48Z-01,10.6604,7.8643,10.1102,10.7334,8.9533,9.1651,7.8031,8.0498
,,,,,,,,,,,TCGA-69-A59K-01,10.0348,8.979,10.2315,11.3418,9.5156,9.8785,6.297,6.913
,,,,,,,,,,,TCGA-71-8520-01,9.1902,8.3655,9.3377,11.3869,7.8525,9.7136,7.1905,8.8648
,,,,,,,,,,,TCGA-78-7159-01,9.7828,8.2156,10.3403,10.8223,10.5754,9.7297,7.8655,7.7863
,,,,,,,,,,,TCGA-97-A4M0-01,8.1686,6.5313,8.2494,10.5723,8.7002,9.3415,5.2922,5.8195
,,,,,,,,,,,TCGA-L9-A444-01,9.1631,7.6009,10.4429,10.8517,9.5712,9.5064,6.5456,6.8863
,,,,,,,,,,,TCGA-05-4430-01,8.8275,7.0772,10.0062,11.0228,8.9431,9.3372,6.4606,7.1433
,,,,,,,,,,,TCGA-50-5068-01,8.1819,5.9172,8.2691,10.5024,10.3195,9.6146,5.3594,7.9224
,,,,,,,,,,,TCGA-55-6971-01,8.7986,7.9857,9.8878,11.0724,9.4923,9.5162,6.9175,7.3629
,,,,,,,,,,,TCGA-55-6979-01,9.9839,8.0553,10.0669,10.8457,8.1983,9.3114,6.7584,8.2322
,,,,,,,,,,,TCGA-55-8087-01,6.7067,5.2067,9.3434,10.7694,9.4103,9.6073,4.9706,6.4344
,,,,,,,,,,,TCGA-69-8253-01,7.2429,5.106,10.3268,11.6703,9.5029,10.1275,3.8251,4.6622
,,,,,,,,,,,TCGA-78-7158-01,8.5211,7.2157,10.2812,10.8166,9.9211,9.2293,5.8167,8.9094
,,,,,,,,,,,TCGA-83-5908-01,10.3943,8.5248,10.7557,12.1984,8.5501,9.56,9.4234,8.9979
,,,,,,,,,,,TCGA-86-A4P8-01,8.0924,6.0887,8.9113,10.976,8.5197,8.7,5.0943,4.8581
,,,,,,,,,,,TCGA-91-6840-01,11.3992,8.3032,9.7821,11.4355,9.5381,9.5813,9.2494,8.7283
,,,,,,,,,,,TCGA-97-8177-01,8.6852,5.7503,9.3508,11.1803,8.504,9.4861,5.3442,6.8235
,,,,,,,,,,,TCGA-05-4390-01,10.7461,9.2673,9.6896,10.9943,10.8982,9.8357,6.6784,6.1467
,,,,,,,,,,,TCGA-55-6985-01,8.8619,8.0865,10.1288,10.9526,8.4355,9.1705,6.7281,8.2733
,,,,,,,,,,,TCGA-55-8616-01,8.4173,6.4818,9.3479,10.8632,9.5392,9.3937,4.6672,6.943
,,,,,,,,,,,TCGA-64-1679-01,9.2598,8.3469,10.3981,11.1902,7.443,9.2445,6.5399,8.7927
,,,,,,,,,,,TCGA-73-7498-01,8.6511,5.9784,9.5293,11.4535,9.7132,9.7455,4.3923,6.9491
,,,,,,,,,,,TCGA-78-8648-01,8.8822,7.5032,9.5658,10.957,8.0982,8.8168,7.6207,6.4579
,,,,,,,,,,,TCGA-97-7553-01,9.8244,8.2936,10.4823,11.0499,8.4131,9.0829,7.14,7.19
,,,,,,,,,,,TCGA-MP-A4TF-01,9.1134,7.7289,10.5446,12.2361,9.8539,10.0244,9.0417,7.2395
,,,,,,,,,,,TCGA-05-4402-01,9.2678,8.1496,10.0802,10.9988,9.1981,9.7927,7.0306,8.6865
,,,,,,,,,,,TCGA-38-4626-01,8.6637,6.7952,9.9236,11.3148,8.2922,9.5474,5.4245,5.8028
,,,,,,,,,,,TCGA-50-5045-01,8.6724,7.3989,9.4477,11.1748,8.9983,9.1296,5.7037,6.77
,,,,,,,,,,,TCGA-67-6216-01,8.5148,7.178,9.7736,11.2645,8.3007,8.8184,6.1973,7.2429
,,,,,,,,,,,TCGA-44-6774-01,8.4649,7.7344,10.4027,11.1547,9.1643,9.3893,6.0101,8.2831
,,,,,,,,,,,TCGA-49-AARN-01,9.4655,7.3223,9.7486,11.3865,8.3981,9.1068,6.8363,7.1929
,,,,,,,,,,,TCGA-MP-A4TK-01,9.751,7.4703,9.6204,11.1975,8.4729,9.3725,8.1286,7.8562
,,,,,,,,,,,TCGA-NJ-A55O-01,9.5929,7.5968,8.921,10.7639,8.8786,9.0521,5.144,6.5975
,,,,,,,,,,,TCGA-44-2665-01,7.46020827,6.811538082,9.705476594,11.27354469,9.647790246,8.92257154,7.728318109,8.012759409
,,,,,,,,,,,TCGA-50-5941-01,9.3545,8.2975,10.3791,10.9917,8.8744,9.1587,6.1046,8.3608
,,,,,,,,,,,TCGA-55-8510-01,9.5915,7.4569,9.6991,11.4088,8.3039,9.5179,6.4347,7.1834
,,,,,,,,,,,TCGA-64-5781-01,9.9782,8.0797,9.9669,11.4104,8.2508,9.7849,6.1213,7.3376
,,,,,,,,,,,TCGA-97-8175-01,9.1146,7.3329,10.0724,11.309,8.538,9.3665,6.5068,9.0251
,,,,,,,,,,,TCGA-97-8552-01,8.4895,5.9821,8.8387,11.355,8.7089,8.978,6.0031,6.8825
,,,,,,,,,,,TCGA-44-8117-01,10.094,6.8718,10.2849,10.6607,8.6545,9.5869,6.6202,7.3436
,,,,,,,,,,,TCGA-55-A493-01,11.052,8.6566,9.5776,11.5215,9.6252,9.7049,9.2762,8.7967
,,,,,,,,,,,TCGA-62-A46R-01,10.2537,7.5063,9.355,11.1839,9.7818,9.6664,6.4337,7.986
,,,,,,,,,,,TCGA-69-7974-01,9.6428,8.4891,9.3928,11.3111,9.0819,9.2773,6.8973,9.026
,,,,,,,,,,,TCGA-86-8280-01,9.2243,7.6502,9.5848,11.7007,8.4466,9.2144,5.7281,7.6725
,,,,,,,,,,,TCGA-95-7039-01,8.9501,7.1501,9.8569,11.1935,8.9336,9.6364,6.0713,7.3803
,,,,,,,,,,,TCGA-MP-A4T9-01,8.8437,7.3639,9.995,11.1624,8.4101,9.6914,6.2897,7.2515
,,,,,,,,,,,TCGA-55-6981-01,9.0957,7.0587,9.8323,11.0765,8.5227,9.6718,5.365,8.6918
,,,,,,,,,,,TCGA-78-7220-01,10.0384,8.8381,10.1903,11.0104,7.9684,9.7087,8.5149,10.5562
,,,,,,,,,,,TCGA-78-8662-01,10.7515,7.5034,10.2078,10.8833,8.8341,9.9047,6.2048,8.8632
,,,,,,,,,,,TCGA-44-7672-01,9.7444,8.1666,9.8227,11.2628,8.6608,9.1515,6.619,8.0969
